,UID,Type,mean_depth,p90_depth,Class,Area,FloodDmg
8211,1000030080883.0,Retail,0.027,0.029,0,35,0.0
8212,1000030080938.0,Retail,0.009,0.015,0,397,0.0
8213,1000030080884.0,Retail,0.037,0.053,0,74,0.0
8214,1000030080915.0,Retail,0.002,0.003,0,85,0.0
8215,1000030080931.0,Retail,0.021,0.045,0,96,0.0
8216,1000030080904.0,Retail,0.003,0.005,0,165,0.0
8217,1000030080202.0,Retail,0.037,0.088,0,222,0.0
8218,1000030127637.0,Retail,0.008,0.009,0,12,0.0
8219,1000030080278.0,Retail,0.037,0.107,0,123,0.0
8220,1000030127619.0,Retail,0.341,0.796,1,349,387041.0
8221,1000030127607.0,Retail,0.019,0.048,0,231,0.0
8222,1000030080281.0,Retail,0.006,0.009,0,51,0.0
8223,1000030127623.0,Retail,0.032,0.141,0,448,0.0
8224,5000005205279462.0,Retail,0.009,0.015,0,7,0.0
8225,1000030080282.0,Retail,0.008,0.018,0,49,0.0
8226,1000030127628.0,Retail,0.009,0.023,0,836,0.0
8227,1000042800862.0,Retail,0.042,0.146,0,20,0.0
8228,5000005205279678.0,Retail,0.016,0.024,0,7,0.0
8229,1000030127606.0,Retail,0.009,0.021,0,45,0.0
8230,1000030127608.0,Retail,0.017,0.04,0,106,0.0
8231,1000002310399201.0,Retail,0.033,0.045,0,1520,0.0
8232,1000002310399211.0,Retail,0.007,0.007,0,160,0.0
8233,1000030127621.0,Retail,0.012,0.024,0,77,0.0
8234,1000000060077412.0,Retail,0.019,0.045,0,167,0.0
8235,1000030127611.0,Retail,0.01,0.016,0,1,0.0
8236,1000030127610.0,Retail,0.018,0.018,0,2,0.0
8237,1000030080218.0,Retail,0.084,0.169,0,457,0.0
8238,1000030080213.0,Retail,0.057,0.182,0,3042,0.0
8239,1000030080264.0,Retail,0.012,0.026,0,633,0.0
8240,1000002310413981.0,Retail,0.333,1.084,1,60,78420.0
8241,1000030080490.0,Retail,0.039,0.078,0,48,0.0
8242,1000030080371.0,Retail,0.047,0.134,0,164,0.0
8243,1000030080375.0,Retail,0.063,0.063,0,27,0.0
8244,1000030080415.0,Retail,0.016,0.04,0,66,0.0
8245,1000030080494.0,Retail,0.007,0.008,0,29,0.0
8246,1000030080403.0,Retail,0.01,0.016,0,7,0.0
8247,1000030081207.0,Retail,0.04,0.091,0,731,0.0
8248,1000030080276.0,Retail,0.283,0.425,1,58,37120.0
8249,1000030080372.0,Retail,0.008,0.012,0,130,0.0
8250,1000030080382.0,Retail,0.003,0.005,0,70,0.0
8251,1000030080214.0,Retail,0.021,0.028,0,147,0.0
8252,1000030080221.0,Retail,0.023,0.042,0,251,0.0
8253,1000030080535.0,Retail,0.026,0.035,0,16,0.0
8254,1000030080277.0,Retail,0.066,0.139,0,72,0.0
8255,1000030080266.0,Retail,0.013,0.029,0,312,0.0
8256,1000030080493.0,Retail,0.015,0.024,0,173,0.0
8257,1000030080496.0,Retail,0.007,0.02,0,103,0.0
8258,1000030081186.0,Retail,0.032,0.074,0,384,0.0
8259,1000030080360.0,Retail,0.008,0.019,0,80,0.0
8260,1000030080485.0,Retail,0.094,0.192,0,66,0.0
8261,1000030080384.0,Retail,0.031,0.073,0,106,0.0
8262,1000030080398.0,Retail,0.01,0.018,0,132,0.0
8263,1000030080267.0,Retail,0.071,0.111,0,242,0.0
8264,1000030080557.0,Retail,0.02,0.049,0,464,0.0
8265,1000030080271.0,Retail,0.01,0.026,0,113,0.0
8266,1000030080417.0,Retail,0.039,0.094,0,106,0.0
8267,1000002310413994.0,Retail,0.021,0.059,0,1383,0.0
8268,1000030080497.0,Retail,0.006,0.013,0,87,0.0
8269,1000030080486.0,Retail,0.088,0.207,0,395,0.0
8270,1000030080469.0,Retail,0.061,0.131,0,385,0.0
8271,1000030080389.0,Retail,0.014,0.036,0,110,0.0
8272,1000030080376.0,Retail,0.006,0.012,0,67,0.0
8273,1000030080373.0,Retail,0.011,0.018,0,147,0.0
8274,5000005205280755.0,Retail,0.137,0.181,0,29,0.0
8275,1000030080411.0,Retail,0.01,0.025,0,88,0.0
8276,1000030081189.0,Retail,0.038,0.094,0,3460,0.0
8277,1000030080377.0,Retail,0.006,0.012,0,62,0.0
8278,1000030080492.0,Retail,0.022,0.024,0,9,0.0
8279,1000030080412.0,Retail,0.026,0.072,0,72,0.0
8280,1000030080414.0,Retail,0.034,0.073,0,71,0.0
8281,1000030080370.0,Retail,0.071,0.137,0,129,0.0
8282,5000005205280750.0,Retail,0.109,0.16,0,4,0.0
8283,1000030080556.0,Retail,0.013,0.022,0,22,0.0
8284,1000030080381.0,Retail,0.021,0.058,0,201,0.0
8285,1000030080397.0,Retail,0.007,0.012,0,142,0.0
8286,1000030080380.0,Retail,0.004,0.004,0,28,0.0
8287,1000030080200.0,Retail,0.003,0.004,0,8,0.0
8288,1000030080388.0,Retail,0.024,0.053,0,4,0.0
8289,1000030080262.0,Retail,0.135,0.368,1,1736,1111040.0
8290,1000030080217.0,Retail,0.095,0.308,0,955,0.0
8291,1000030080261.0,Retail,0.094,0.295,0,956,0.0
8292,1000030080220.0,Retail,0.042,0.079,0,177,0.0
8293,1000030080499.0,Retail,0.006,0.015,0,132,0.0
8294,1000030080367.0,Retail,0.049,0.112,0,182,0.0
8295,1000030080503.0,Retail,0.003,0.005,0,186,0.0
8296,1000030080216.0,Retail,0.127,0.402,1,139,88960.0
8297,1000030080387.0,Retail,0.026,0.065,0,262,0.0
8298,1000030080368.0,Retail,0.044,0.113,0,189,0.0
8299,1000030080258.0,Retail,0.002,0.002,0,82,0.0
8300,1000030080406.0,Retail,0.015,0.033,0,40,0.0
8301,1000030080484.0,Retail,0.035,0.074,0,354,0.0
8302,5000005205280654.0,Retail,0.103,0.146,0,6,0.0
8303,1000030080399.0,Retail,0.011,0.02,0,137,0.0
8304,1000030080408.0,Retail,0.049,0.122,0,110,0.0
8305,1000030080280.0,Retail,0.017,0.038,0,1843,0.0
8306,1000030080378.0,Retail,0.003,0.003,0,23,0.0
8307,1000030080404.0,Retail,0.02,0.036,0,16,0.0
8308,1000030080410.0,Retail,0.015,0.021,0,182,0.0
8309,1000042800756.0,Retail,0.041,0.041,0,9,0.0
8310,1000030080379.0,Retail,0.003,0.003,0,107,0.0
8311,1000030080390.0,Retail,0.011,0.02,0,139,0.0
8312,1000030080366.0,Retail,0.034,0.055,0,352,0.0
8313,1000030080361.0,Retail,0.023,0.047,0,203,0.0
8314,1000030080386.0,Retail,0.009,0.018,0,202,0.0
8315,1000030080505.0,Retail,0.003,0.006,0,107,0.0
8316,1000030080549.0,Retail,0.005,0.011,0,9,0.0
8317,1000030080272.0,Retail,0.224,0.354,1,58,37120.0
8318,1000030080504.0,Retail,0.002,0.003,0,73,0.0
8319,1000030080269.0,Retail,0.145,0.177,0,19,0.0
8320,1000030080395.0,Retail,0.035,0.057,0,29,0.0
8321,1000030080416.0,Retail,0.016,0.042,0,76,0.0
8322,1000030080374.0,Retail,0.026,0.065,0,311,0.0
8323,1000030080495.0,Retail,0.012,0.028,0,33,0.0
8324,1000030080364.0,Retail,0.091,0.194,0,403,0.0
8325,1000030080488.0,Retail,0.02,0.046,0,193,0.0
8326,1000030080215.0,Retail,0.011,0.024,0,322,0.0
8327,1000030080257.0,Retail,0.004,0.006,0,767,0.0
8328,1000030080358.0,Retail,0.002,0.003,0,76,0.0
8329,1000030080407.0,Retail,0.002,0.002,0,4,0.0
8330,5000005205279497.0,Retail,0.144,0.172,0,11,0.0
8331,1000030080219.0,Retail,0.313,0.72,1,56,45808.0
8332,1000030080363.0,Retail,0.028,0.072,0,95,0.0
8333,1000030080500.0,Retail,0.002,0.003,0,101,0.0
8334,1000030080362.0,Retail,0.041,0.112,0,155,0.0
8335,1000030080365.0,Retail,0.021,0.028,0,188,0.0
8336,1000030080256.0,Retail,0.006,0.014,0,3517,0.0
8337,1000030080550.0,Retail,0.002,0.003,0,3,0.0
8338,1000002310417607.0,Retail,0.047,0.11,0,23,0.0
8339,1000030080224.0,Retail,0.054,0.115,0,105,0.0
8340,1000030080420.0,Retail,0.033,0.064,0,381,0.0
8341,1000030080419.0,Retail,0.022,0.036,0,101,0.0
8342,1000030080385.0,Retail,0.085,0.085,0,13,0.0
8343,1000030080396.0,Retail,0.025,0.06,0,88,0.0
8344,1000030080383.0,Retail,0.043,0.077,0,104,0.0
8345,1000030080369.0,Retail,0.005,0.009,0,34,0.0
8346,1000030080405.0,Retail,,,,2,4878.0
8347,5000005194433760.0,Retail,0.031,0.041,0,5,0.0
8348,1000030080260.0,Retail,0.049,0.147,0,620,0.0
8349,1000030080268.0,Retail,,,,66,160974.0
8350,5000005205280250.0,Retail,0.118,0.166,0,76,0.0
8351,1000030080400.0,Retail,0.002,0.004,0,5,0.0
8352,1000030080394.0,Retail,0.029,0.045,0,160,0.0
8353,1000030080402.0,Retail,0.004,0.004,0,228,0.0
8354,1000030080409.0,Retail,0.05,0.116,0,79,0.0
8355,1000030080265.0,Retail,0.004,0.005,0,10,0.0
8356,1000030080498.0,Retail,0.008,0.014,0,138,0.0
8357,1000030080555.0,Retail,0.003,0.003,0,4,0.0
8358,1000030127592.0,Retail,0.011,0.035,0,575,0.0
8359,1000030127615.0,Retail,0.002,0.002,0,224,0.0
8360,1000030127616.0,Retail,0.005,0.01,0,227,0.0
8361,1000030127617.0,Retail,0.005,0.008,0,40,0.0
8362,1000030081665.0,Retail,0.063,0.153,0,306,0.0
8363,1000030081722.0,Retail,0.076,0.145,0,148,0.0
8364,1000030081569.0,Retail,0.005,0.006,0,98,0.0
8365,1000030081583.0,Retail,0.004,0.007,0,223,0.0
8366,5000005202750010.0,Retail,1.303,1.338,1,5,7800.0
8367,1000030081719.0,Retail,0.03,0.056,0,216,0.0
8368,1000030081805.0,Retail,0.018,0.028,0,7,0.0
8369,1000030081810.0,Retail,0.032,0.034,0,7,0.0
8370,1000002310055979.0,Retail,0.028,0.065,0,10,0.0
8371,1000030081623.0,Retail,0.005,0.013,0,440,0.0
8372,1000002310417672.0,Retail,0.149,0.311,1,38,24320.0
8373,1000002310055978.0,Retail,0.039,0.08,0,142,0.0
8374,1000002310210097.0,Retail,0.015,0.03,0,3,0.0
8375,1000030081568.0,Retail,0.004,0.006,0,151,0.0
8376,1000030081388.0,Retail,0.047,0.138,0,619,0.0
8377,1000030080822.0,Retail,0.043,0.077,0,216,0.0
8378,1000030080782.0,Retail,0.044,0.085,0,81,0.0
8379,1000030081835.0,Retail,0.032,0.056,0,17,0.0
8380,1000030081587.0,Retail,0.025,0.027,0,8,0.0
8381,1000030080812.0,Retail,0.57,0.713,1,12,9816.0
8382,1000030081830.0,Retail,0.041,0.157,0,213,0.0
8383,1000030081593.0,Retail,0.016,0.054,0,90,0.0
8384,1000030081822.0,Retail,0.009,0.022,0,35,0.0
8385,1000030081669.0,Retail,0.054,0.147,0,207,0.0
8386,1000030080784.0,Retail,,,,39,95121.0
8387,1000030081395.0,Retail,0.043,0.075,0,939,0.0
8388,1000002310052185.0,Retail,0.012,0.014,0,4,0.0
8389,1000030081576.0,Retail,0.006,0.013,0,173,0.0
8390,1000030081843.0,Retail,0.112,0.217,0,30,0.0
8391,1000030081841.0,Retail,0.117,0.531,1,371,303478.0
8392,1000002310436967.0,Retail,0.028,0.049,0,2,0.0
8393,1000030081671.0,Retail,0.072,0.188,0,81,0.0
8394,1000030081590.0,Retail,0.019,0.042,0,29,0.0
8395,1000030080796.0,Retail,0.015,0.041,0,97,0.0
8396,1000030081631.0,Retail,0.029,0.082,0,19,0.0
8397,1000030080776.0,Retail,0.09,0.231,0,242,0.0
8398,1000030081645.0,Retail,0.041,0.131,0,360,0.0
8399,1000030081721.0,Retail,0.49,1.289,1,4079,6363240.0
8400,1000030081628.0,Retail,0.029,0.066,0,32,0.0
8401,1000030080823.0,Retail,0.047,0.087,0,268,0.0
8402,1000030081661.0,Retail,0.014,0.047,0,462,0.0
8403,1000030081380.0,Retail,0.442,1.064,1,89,116323.0
8404,1000030081617.0,Retail,0.015,0.038,0,180,0.0
8405,1000030080773.0,Retail,0.041,0.104,0,985,0.0
8406,1000000060930406.0,Retail,0.014,0.031,0,27,0.0
8407,1000030081664.0,Retail,0.006,0.007,0,9,0.0
8408,1000030081573.0,Retail,0.004,0.005,0,36,0.0
8409,1000030081633.0,Retail,0.043,0.054,0,12,0.0
8410,1000030081726.0,Retail,0.075,0.138,0,129,0.0
8411,1000030081412.0,Retail,0.094,0.162,0,417,0.0
8412,1000030081650.0,Retail,0.141,0.442,1,130,83200.0
8413,1000030080765.0,Retail,0.022,0.043,0,75,0.0
8414,1000030081562.0,Retail,0.009,0.004,0,172,0.0
8415,1000002310052184.0,Retail,0.048,0.129,0,1743,0.0
8416,1000000060925481.0,Retail,0.048,0.134,0,1109,0.0
8417,1000002310052195.0,Retail,0.07,0.12,0,4,0.0
8418,1000030081637.0,Retail,0.042,0.063,0,13,0.0
8419,1000030081614.0,Retail,0.041,0.09,0,54,0.0
8420,5000005202750103.0,Retail,0.084,0.089,0,5,0.0
8421,1000030081591.0,Retail,0.048,0.074,0,130,0.0
8422,1000030081565.0,Retail,,,,4,9756.0
8423,1000030081627.0,Retail,0.021,0.029,0,19,0.0
8424,1000030081827.0,Retail,0.013,0.021,0,8,0.0
8425,1000030081694.0,Retail,0.026,0.038,0,137,0.0
8426,1000030080783.0,Retail,0.029,0.056,0,23,0.0
8427,1000030081585.0,Retail,0.084,0.196,0,78,0.0
8428,1000030081589.0,Retail,0.007,0.009,0,12,0.0
8429,1000002310210099.0,Retail,0.025,0.051,0,5,0.0
8430,1000030081828.0,Retail,0.011,0.018,0,144,0.0
8431,1000030081668.0,Retail,0.053,0.123,0,131,0.0
8432,1000002310052197.0,Retail,0.034,0.08,0,2,0.0
8433,1000030081572.0,Retail,0.003,0.004,0,18,0.0
8434,1000030081666.0,Retail,0.048,0.128,0,223,0.0
8435,1000030081575.0,Retail,0.165,0.465,1,120,76800.0
8436,1000030081720.0,Retail,0.008,0.019,0,129,0.0
8437,1000002310417675.0,Retail,0.002,0.002,0,16,0.0
8438,1000030081641.0,Retail,0.048,0.071,0,13,0.0
8439,1000030081660.0,Retail,0.017,0.042,0,226,0.0
8440,1000030080774.0,Retail,0.078,0.211,0,670,0.0
8441,1000030081582.0,Retail,0.006,0.007,0,110,0.0
8442,1000030081598.0,Retail,0.023,0.04,0,68,0.0
8443,1000002310228951.0,Retail,1.11,1.213,1,11,14377.0
8444,1000030081727.0,Retail,0.05,0.166,0,683,0.0
8445,1000030080839.0,Retail,0.024,0.06,0,117,0.0
8446,1000030081626.0,Retail,0.034,0.092,0,60,0.0
8447,1000030080762.0,Retail,0.018,0.041,0,48,0.0
8448,1000030080769.0,Retail,0.082,0.132,0,26,0.0
8449,1000030080840.0,Retail,0.083,0.179,0,135,0.0
8450,1000030081635.0,Retail,0.042,0.063,0,51,0.0
8451,1000030081806.0,Retail,0.002,0.003,0,47,0.0
8452,1000030080759.0,Retail,0.012,0.021,0,140,0.0
8453,1000030081625.0,Retail,0.018,0.028,0,31,0.0
8454,1000030081837.0,Retail,0.148,0.446,1,199,127360.0
8455,1000030081695.0,Retail,0.022,0.054,0,22,0.0
8456,1000030081624.0,Retail,0.005,0.01,0,109,0.0
8457,1000030081808.0,Retail,0.051,0.073,0,8,0.0
8458,1000030081663.0,Retail,0.031,0.084,0,29,0.0
8459,1000030081571.0,Retail,0.003,0.005,0,128,0.0
8460,1000030081599.0,Retail,0.013,0.019,0,72,0.0
8461,1000030081724.0,Retail,0.168,0.206,0,114,0.0
8462,1000002310268606.0,Retail,0.012,0.019,0,97,0.0
8463,1000030081570.0,Retail,0.002,0.003,0,55,0.0
8464,1000030080764.0,Retail,0.012,0.041,0,172,0.0
8465,1000030081670.0,Retail,0.057,0.165,0,147,0.0
8466,1000030080770.0,Retail,0.082,0.157,0,28,0.0
8467,1000030080825.0,Retail,1.422,1.432,1,13,20280.0
8468,1000030081804.0,Retail,0.027,0.03,0,3,0.0
8469,1000030080799.0,Retail,0.009,0.022,0,62,0.0
8470,1000030081818.0,Retail,0.067,0.075,0,2,0.0
8471,1000030081643.0,Retail,0.097,0.146,0,74,0.0
8472,1000030080841.0,Retail,0.222,0.611,1,95,77710.0
8473,1000030080798.0,Retail,0.051,0.155,0,378,0.0
8474,1000030081723.0,Retail,0.144,0.145,0,30,0.0
8475,1000030081825.0,Retail,0.004,0.004,0,48,0.0
8476,1000030081602.0,Retail,0.012,0.016,0,62,0.0
8477,1000030080761.0,Retail,0.035,0.053,0,120,0.0
8478,1000030081597.0,Retail,0.03,0.065,0,167,0.0
8479,1000030081574.0,Retail,0.114,0.432,1,385,246400.0
8480,1000002310052194.0,Retail,0.043,0.1,0,8084,0.0
8481,1000030080760.0,Retail,0.024,0.043,0,117,0.0
8482,1000030081586.0,Retail,0.006,0.007,0,27,0.0
8483,1000002310415314.0,Retail,0.143,0.222,0,18,0.0
8484,1000042551863.0,Retail,0.028,0.067,0,9,0.0
8485,1000002310052190.0,Retail,0.014,0.034,0,40,0.0
8486,1000030081824.0,Retail,0.022,0.065,0,92,0.0
8487,1000030081411.0,Retail,0.067,0.12,0,200,0.0
8488,1000030081826.0,Retail,0.008,0.021,0,146,0.0
8489,1000030081567.0,Retail,0.032,0.07,0,81,0.0
8490,1000030080771.0,Retail,0.115,0.396,1,734,469760.0
8491,1000030081612.0,Retail,0.029,0.076,0,233,0.0
8492,1000002310417677.0,Retail,0.022,0.054,0,51,0.0
8493,1000030081630.0,Retail,0.029,0.066,0,9,0.0
8494,1000030081592.0,Retail,0.028,0.073,0,177,0.0
8495,1000030081615.0,Retail,0.068,0.12,0,32,0.0
8496,1000030081840.0,Retail,0.23,0.512,1,8,6544.0
8497,1000030081667.0,Retail,0.07,0.15,0,144,0.0
8498,1000030081588.0,Retail,0.026,0.041,0,34,0.0
8499,5000005202750002.0,Retail,0.329,0.532,1,54,44172.0
8500,1000030081580.0,Retail,0.007,0.01,0,184,0.0
8501,1000030081634.0,Retail,0.032,0.033,0,13,0.0
8502,1000030081644.0,Retail,0.117,0.168,0,51,0.0
8503,1000030081632.0,Retail,0.05,0.056,0,45,0.0
8504,1000030081584.0,Retail,0.19,0.56,1,54,44172.0
8505,5000005202749838.0,Retail,,,,11,26829.0
8506,1000030081807.0,Retail,0.006,0.01,0,26,0.0
8507,1000030080777.0,Retail,0.066,0.23,0,260,0.0
8508,1000002310436968.0,Retail,0.131,0.145,0,22,0.0
8509,1000030081642.0,Retail,0.04,0.102,0,104,0.0
8510,1000030080775.0,Retail,0.002,0.002,0,103,0.0
8511,1000030081649.0,Retail,0.169,0.393,1,76,48640.0
8512,5000005202749712.0,Retail,0.906,1.036,1,5,6535.0
8513,1000030081613.0,Retail,0.022,0.061,0,454,0.0
8514,1000030081566.0,Retail,0.019,0.049,0,79,0.0
8515,1000042800783.0,Retail,0.042,0.052,0,160,0.0
8516,1000002310055977.0,Retail,0.006,0.012,0,130,0.0
8517,1000002310417666.0,Retail,0.136,0.29,0,30,0.0
8518,5000005239165828.0,Retail,0.008,0.019,0,14,0.0
8519,1000030081809.0,Retail,0.049,0.075,0,33,0.0
8520,1000030081831.0,Retail,0.032,0.056,0,8,0.0
8521,1000000060930826.0,Retail,0.043,0.142,0,9,0.0
8522,1000030081563.0,Retail,0.01,0.01,0,596,0.0
8523,1000030081799.0,Retail,0.042,0.123,0,58,0.0
8524,1000002310055991.0,Retail,0.024,0.039,0,63,0.0
8525,1000030081839.0,Retail,0.019,0.042,0,15,0.0
8526,1000002310052186.0,Retail,0.005,0.007,0,11,0.0
8527,1000030081636.0,Retail,0.034,0.034,0,13,0.0
8528,1000030081829.0,Retail,0.017,0.017,0,7,0.0
8529,1000030081616.0,Retail,0.003,0.004,0,28,0.0
8530,1000030081638.0,Retail,0.048,0.071,0,15,0.0
8531,1000030081601.0,Retail,0.015,0.023,0,492,0.0
8532,1000030081629.0,Retail,0.039,0.086,0,29,0.0
8533,1000030080797.0,Retail,0.015,0.041,0,103,0.0
8534,1000002310210094.0,Retail,0.136,0.196,0,3,0.0
8535,1000002310055990.0,Retail,0.023,0.052,0,61,0.0
8536,1000030080779.0,Retail,0.036,0.091,0,277,0.0
8537,1000030081836.0,Retail,0.002,0.002,0,5,0.0
8538,1000002310052192.0,Retail,0.004,0.006,0,13,0.0
8539,1000030128039.0,Retail,0.027,0.057,0,503,0.0
8540,1000030128040.0,Retail,0.008,0.014,0,234,0.0
8541,1000030128048.0,Retail,0.027,0.044,0,272,0.0
8542,1000030128041.0,Retail,0.008,0.014,0,164,0.0
8543,1000030081299.0,Retail,0.039,0.048,0,268,0.0
8544,1000030128049.0,Retail,0.028,0.044,0,96,0.0
8545,1000030081356.0,Retail,0.02,0.041,0,178,0.0
8546,1000030081365.0,Retail,0.039,0.044,0,256,0.0
8547,5000005210606801.0,Retail,0.005,0.011,0,29,0.0
8548,1000030081130.0,Retail,0.01,0.012,0,34,0.0
8549,1000030081367.0,Retail,0.013,0.028,0,98,0.0
8550,1000030081302.0,Retail,0.02,0.028,0,364,0.0
8551,1000002310420983.0,Retail,0.005,0.007,0,38,0.0
8552,1000030081368.0,Retail,0.063,0.114,0,83,0.0
8553,1000030081330.0,Retail,0.018,0.036,0,123,0.0
8554,1000030080952.0,Retail,0.064,0.145,0,150,0.0
8555,1000030081341.0,Retail,0.028,0.062,0,100,0.0
8556,1000030081110.0,Retail,0.009,0.029,0,593,0.0
8557,1000030081176.0,Retail,0.045,0.078,0,40,0.0
8558,1000030081122.0,Retail,0.041,0.041,0,68,0.0
8559,1000030081334.0,Retail,0.019,0.025,0,10,0.0
8560,1000030081156.0,Retail,0.069,0.136,0,1421,0.0
8561,1000030081178.0,Retail,0.052,0.08,0,70,0.0
8562,5000005210606963.0,Retail,0.008,0.017,0,33,0.0
8563,1000030081125.0,Retail,0.019,0.055,0,154,0.0
8564,1000030081179.0,Retail,0.025,0.044,0,1111,0.0
8565,1000030081114.0,Retail,0.034,0.094,0,525,0.0
8566,1000030081120.0,Retail,0.006,0.007,0,7,0.0
8567,1000030081335.0,Retail,0.01,0.033,0,170,0.0
8568,1000030081315.0,Retail,0.021,0.035,0,17,0.0
8569,1000030081070.0,Retail,0.01,0.024,0,19,0.0
8570,1000002020986144.0,Retail,0.031,0.072,0,1978,0.0
8571,1000030081331.0,Retail,0.021,0.024,0,75,0.0
8572,1000002310194900.0,Retail,0.034,0.088,0,36,0.0
8573,1000030081116.0,Retail,0.032,0.067,0,127,0.0
8574,1000030081392.0,Retail,0.023,0.059,0,31,0.0
8575,1000030081292.0,Retail,0.146,0.403,1,482,308480.0
8576,1000030080958.0,Retail,0.049,0.072,0,394,0.0
8577,1000030081298.0,Retail,0.039,0.055,0,116,0.0
8578,1000030081175.0,Retail,,,,383,934137.0
8579,1000030081290.0,Retail,0.06,0.132,0,858,0.0
8580,1000030081107.0,Retail,0.031,0.065,0,414,0.0
8581,1000041274688.0,Retail,0.024,0.065,0,104,0.0
8582,1000030081118.0,Retail,0.018,0.041,0,107,0.0
8583,1000030081174.0,Retail,0.003,0.004,0,59,0.0
8584,1000030080953.0,Retail,,,,267,651213.0
8585,1000030081316.0,Retail,0.019,0.033,0,43,0.0
8586,1000030080960.0,Retail,0.028,0.039,0,223,0.0
8587,5000005210606897.0,Retail,0.14,0.277,0,27,0.0
8588,1000030081169.0,Retail,0.045,0.069,0,157,0.0
8589,5000005210606901.0,Retail,0.074,0.167,0,8,0.0
8590,1000030081339.0,Retail,0.024,0.025,0,16,0.0
8591,1000030081332.0,Retail,0.018,0.018,0,1,0.0
8592,1000030081289.0,Retail,0.032,0.061,0,264,0.0
8593,1000030081349.0,Retail,0.019,0.042,0,573,0.0
8594,1000002310192762.0,Retail,0.042,0.06,0,18,0.0
8595,1000002310192769.0,Retail,0.007,0.011,0,26,0.0
8596,1000030080950.0,Retail,0.019,0.059,0,456,0.0
8597,1000030081180.0,Retail,0.002,0.003,0,28,0.0
8598,1000030080949.0,Retail,0.029,0.069,0,205,0.0
8599,1000030081333.0,Retail,0.016,0.024,0,13,0.0
8600,1000002310420968.0,Retail,0.023,0.033,0,40,0.0
8601,5000005205279572.0,Retail,0.003,0.004,0,6,0.0
8602,1000030081170.0,Retail,0.047,0.081,0,444,0.0
8603,1000030081131.0,Retail,0.01,0.012,0,123,0.0
8604,1000002310389435.0,Retail,0.011,0.031,0,203,0.0
8605,1000030081314.0,Retail,0.02,0.033,0,24,0.0
8606,1000030081115.0,Retail,0.032,0.065,0,304,0.0
8607,1000030081112.0,Retail,0.512,1.44,1,61,95160.0
8608,1000030081343.0,Retail,,,,4,9756.0
8609,1000041274687.0,Retail,0.062,0.127,0,67,0.0
8610,1000002310389434.0,Retail,0.018,0.024,0,65,0.0
8611,1000030081294.0,Retail,0.036,0.047,0,74,0.0
8612,1000030081297.0,Retail,0.049,0.087,0,35,0.0
8613,1000030081340.0,Retail,0.018,0.041,0,443,0.0
8614,1000030081164.0,Retail,0.108,0.169,0,27,0.0
8615,1000030081158.0,Retail,0.03,0.067,0,28,0.0
8616,1000030081124.0,Retail,0.003,0.004,0,27,0.0
8617,1000030081165.0,Retail,0.039,0.084,0,354,0.0
8618,1000030081362.0,Retail,0.031,0.073,0,56,0.0
8619,1000030081293.0,Retail,0.052,0.124,0,246,0.0
8620,1000030081308.0,Retail,0.034,0.055,0,11,0.0
8621,1000030081121.0,Retail,0.007,0.008,0,29,0.0
8622,1000030081366.0,Retail,0.007,0.007,0,258,0.0
8623,1000030081177.0,Retail,0.034,0.067,0,613,0.0
8624,1000030081171.0,Retail,0.043,0.109,0,53,0.0
8625,1000030081344.0,Retail,0.022,0.025,0,26,0.0
8626,1000030081363.0,Retail,0.022,0.041,0,34,0.0
8627,5000005205280881.0,Retail,0.003,0.003,0,8,0.0
8628,1000030081069.0,Retail,0.025,0.085,0,203,0.0
8629,1000030080951.0,Retail,0.003,0.007,0,417,0.0
8630,1000030081303.0,Retail,0.014,0.02,0,64,0.0
8631,1000030081295.0,Retail,0.042,0.066,0,82,0.0
8632,1000002310420975.0,Retail,0.038,0.059,0,29,0.0
8633,1000030081357.0,Retail,0.013,0.024,0,201,0.0
8634,1000030081157.0,Retail,0.038,0.082,0,587,0.0
8635,1000030081346.0,Retail,0.008,0.016,0,10,0.0
8636,1000030081296.0,Retail,0.041,0.07,0,118,0.0
8637,5000005238845774.0,Retail,0.003,0.003,0,37,0.0
8638,1000030081173.0,Retail,0.035,0.067,0,434,0.0
8639,1000000060925839.0,Retail,0.121,0.212,0,5,0.0
8640,1000030081291.0,Retail,0.055,0.083,0,22,0.0
8641,1000030081159.0,Retail,0.024,0.084,0,72,0.0
8642,1000030081167.0,Retail,0.004,0.005,0,17,0.0
8643,1000030081345.0,Retail,0.013,0.016,0,12,0.0
8644,1000030081117.0,Retail,0.018,0.033,0,23,0.0
8645,1000041274684.0,Retail,0.059,0.159,0,1556,0.0
8646,1000030081123.0,Retail,0.006,0.008,0,63,0.0
8647,1000002310192765.0,Retail,0.005,0.008,0,18,0.0
8648,1000030081364.0,Retail,0.068,0.172,0,4,0.0
8649,1000030081172.0,Retail,0.032,0.065,0,113,0.0
8650,1000030081168.0,Retail,0.04,0.054,0,75,0.0
8651,1000030081008.0,Retail,0.09,0.228,0,309,0.0
8652,1000000060925654.0,Retail,0.015,0.036,0,32,0.0
8653,1000030081607.0,Retail,0.039,0.051,0,296,0.0
8654,1000030081019.0,Retail,0.041,0.103,0,430,0.0
8655,1000030081088.0,Retail,0.041,0.041,0,40,0.0
8656,1000030080986.0,Retail,,,,83,202437.0
8657,5000005254654019.0,Retail,0.073,0.106,0,325,0.0
8658,5000005202749770.0,Retail,0.019,0.029,0,15,0.0
